"ONTOLOGY","ID","Description","GeneRatio_num","GeneRatio_den","BgRatio_num","BgRatio_den","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","EntrezID","Count","GeneRatio_val","BgRatio_val"
"MF","GO:0016740","transferase activity",56,352,67,601,0.835820895522388,1.42706919945726,4.40567348231631,3.60883659970788e-06,0.00061350222195034,0.000486243247118536,"5578",56,0.159090909090909,0.111480865224626
"MF","GO:0016740","transferase activity",56,352,67,601,0.835820895522388,1.42706919945726,4.40567348231631,3.60883659970788e-06,0.00061350222195034,0.000486243247118536,"3720",56,0.159090909090909,0.111480865224626
"MF","GO:0016740","transferase activity",56,352,67,601,0.835820895522388,1.42706919945726,4.40567348231631,3.60883659970788e-06,0.00061350222195034,0.000486243247118536,"253782",56,0.159090909090909,0.111480865224626
"MF","GO:0016740","transferase activity",56,352,67,601,0.835820895522388,1.42706919945726,4.40567348231631,3.60883659970788e-06,0.00061350222195034,0.000486243247118536,"6480",56,0.159090909090909,0.111480865224626
"MF","GO:0016740","transferase activity",56,352,67,601,0.835820895522388,1.42706919945726,4.40567348231631,3.60883659970788e-06,0.00061350222195034,0.000486243247118536,"8202",56,0.159090909090909,0.111480865224626
"MF","GO:0016740","transferase activity",56,352,67,601,0.835820895522388,1.42706919945726,4.40567348231631,3.60883659970788e-06,0.00061350222195034,0.000486243247118536,"23327",56,0.159090909090909,0.111480865224626
"MF","GO:0016740","transferase activity",56,352,67,601,0.835820895522388,1.42706919945726,4.40567348231631,3.60883659970788e-06,0.00061350222195034,0.000486243247118536,"79068",56,0.159090909090909,0.111480865224626
"MF","GO:0016740","transferase activity",56,352,67,601,0.835820895522388,1.42706919945726,4.40567348231631,3.60883659970788e-06,0.00061350222195034,0.000486243247118536,"7150",56,0.159090909090909,0.111480865224626
"MF","GO:0016740","transferase activity",56,352,67,601,0.835820895522388,1.42706919945726,4.40567348231631,3.60883659970788e-06,0.00061350222195034,0.000486243247118536,"50515",56,0.159090909090909,0.111480865224626
"MF","GO:0016740","transferase activity",56,352,67,601,0.835820895522388,1.42706919945726,4.40567348231631,3.60883659970788e-06,0.00061350222195034,0.000486243247118536,"26118",56,0.159090909090909,0.111480865224626
"MF","GO:0016740","transferase activity",56,352,67,601,0.835820895522388,1.42706919945726,4.40567348231631,3.60883659970788e-06,0.00061350222195034,0.000486243247118536,"166929",56,0.159090909090909,0.111480865224626
"MF","GO:0016740","transferase activity",56,352,67,601,0.835820895522388,1.42706919945726,4.40567348231631,3.60883659970788e-06,0.00061350222195034,0.000486243247118536,"54947",56,0.159090909090909,0.111480865224626
"MF","GO:0016740","transferase activity",56,352,67,601,0.835820895522388,1.42706919945726,4.40567348231631,3.60883659970788e-06,0.00061350222195034,0.000486243247118536,"79668",56,0.159090909090909,0.111480865224626
"MF","GO:0016740","transferase activity",56,352,67,601,0.835820895522388,1.42706919945726,4.40567348231631,3.60883659970788e-06,0.00061350222195034,0.000486243247118536,"2131",56,0.159090909090909,0.111480865224626
"MF","GO:0016740","transferase activity",56,352,67,601,0.835820895522388,1.42706919945726,4.40567348231631,3.60883659970788e-06,0.00061350222195034,0.000486243247118536,"659",56,0.159090909090909,0.111480865224626
"MF","GO:0016740","transferase activity",56,352,67,601,0.835820895522388,1.42706919945726,4.40567348231631,3.60883659970788e-06,0.00061350222195034,0.000486243247118536,"57551",56,0.159090909090909,0.111480865224626
"MF","GO:0016740","transferase activity",56,352,67,601,0.835820895522388,1.42706919945726,4.40567348231631,3.60883659970788e-06,0.00061350222195034,0.000486243247118536,"84433",56,0.159090909090909,0.111480865224626
"MF","GO:0016740","transferase activity",56,352,67,601,0.835820895522388,1.42706919945726,4.40567348231631,3.60883659970788e-06,0.00061350222195034,0.000486243247118536,"57534",56,0.159090909090909,0.111480865224626
"MF","GO:0016740","transferase activity",56,352,67,601,0.835820895522388,1.42706919945726,4.40567348231631,3.60883659970788e-06,0.00061350222195034,0.000486243247118536,"6303",56,0.159090909090909,0.111480865224626
"MF","GO:0016740","transferase activity",56,352,67,601,0.835820895522388,1.42706919945726,4.40567348231631,3.60883659970788e-06,0.00061350222195034,0.000486243247118536,"83539",56,0.159090909090909,0.111480865224626
"MF","GO:0016740","transferase activity",56,352,67,601,0.835820895522388,1.42706919945726,4.40567348231631,3.60883659970788e-06,0.00061350222195034,0.000486243247118536,"4008",56,0.159090909090909,0.111480865224626
"MF","GO:0016740","transferase activity",56,352,67,601,0.835820895522388,1.42706919945726,4.40567348231631,3.60883659970788e-06,0.00061350222195034,0.000486243247118536,"10135",56,0.159090909090909,0.111480865224626
"MF","GO:0016740","transferase activity",56,352,67,601,0.835820895522388,1.42706919945726,4.40567348231631,3.60883659970788e-06,0.00061350222195034,0.000486243247118536,"3815",56,0.159090909090909,0.111480865224626
"MF","GO:0016740","transferase activity",56,352,67,601,0.835820895522388,1.42706919945726,4.40567348231631,3.60883659970788e-06,0.00061350222195034,0.000486243247118536,"4297",56,0.159090909090909,0.111480865224626
"MF","GO:0016740","transferase activity",56,352,67,601,0.835820895522388,1.42706919945726,4.40567348231631,3.60883659970788e-06,0.00061350222195034,0.000486243247118536,"2202",56,0.159090909090909,0.111480865224626
"MF","GO:0016740","transferase activity",56,352,67,601,0.835820895522388,1.42706919945726,4.40567348231631,3.60883659970788e-06,0.00061350222195034,0.000486243247118536,"6098",56,0.159090909090909,0.111480865224626
"MF","GO:0016740","transferase activity",56,352,67,601,0.835820895522388,1.42706919945726,4.40567348231631,3.60883659970788e-06,0.00061350222195034,0.000486243247118536,"8503",56,0.159090909090909,0.111480865224626
"MF","GO:0016740","transferase activity",56,352,67,601,0.835820895522388,1.42706919945726,4.40567348231631,3.60883659970788e-06,0.00061350222195034,0.000486243247118536,"6348",56,0.159090909090909,0.111480865224626
"MF","GO:0016740","transferase activity",56,352,67,601,0.835820895522388,1.42706919945726,4.40567348231631,3.60883659970788e-06,0.00061350222195034,0.000486243247118536,"255488",56,0.159090909090909,0.111480865224626
"MF","GO:0016740","transferase activity",56,352,67,601,0.835820895522388,1.42706919945726,4.40567348231631,3.60883659970788e-06,0.00061350222195034,0.000486243247118536,"51232",56,0.159090909090909,0.111480865224626
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"9223",48,0.136363636363636,0.0981697171381032
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"861",48,0.136363636363636,0.0981697171381032
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"5592",48,0.136363636363636,0.0981697171381032
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"2321",48,0.136363636363636,0.0981697171381032
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"9693",48,0.136363636363636,0.0981697171381032
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"5144",48,0.136363636363636,0.0981697171381032
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"2066",48,0.136363636363636,0.0981697171381032
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"89795",48,0.136363636363636,0.0981697171381032
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"10846",48,0.136363636363636,0.0981697171381032
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"5218",48,0.136363636363636,0.0981697171381032
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"120892",48,0.136363636363636,0.0981697171381032
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"5583",48,0.136363636363636,0.0981697171381032
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"201625",48,0.136363636363636,0.0981697171381032
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"2762",48,0.136363636363636,0.0981697171381032
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"814",48,0.136363636363636,0.0981697171381032
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"23043",48,0.136363636363636,0.0981697171381032
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"260425",48,0.136363636363636,0.0981697171381032
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"1956",48,0.136363636363636,0.0981697171381032
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"57118",48,0.136363636363636,0.0981697171381032
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"4643",48,0.136363636363636,0.0981697171381032
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"7325",48,0.136363636363636,0.0981697171381032
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"2241",48,0.136363636363636,0.0981697171381032
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"55589",48,0.136363636363636,0.0981697171381032
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"8224",48,0.136363636363636,0.0981697171381032
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"5579",48,0.136363636363636,0.0981697171381032
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"3643",48,0.136363636363636,0.0981697171381032
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"2534",48,0.136363636363636,0.0981697171381032
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"54986",48,0.136363636363636,0.0981697171381032
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"5578",48,0.136363636363636,0.0981697171381032
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"23250",48,0.136363636363636,0.0981697171381032
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"23347",48,0.136363636363636,0.0981697171381032
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"7150",48,0.136363636363636,0.0981697171381032
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"3709",48,0.136363636363636,0.0981697171381032
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"84239",48,0.136363636363636,0.0981697171381032
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"659",48,0.136363636363636,0.0981697171381032
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"57551",48,0.136363636363636,0.0981697171381032
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"72",48,0.136363636363636,0.0981697171381032
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"488",48,0.136363636363636,0.0981697171381032
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"59",48,0.136363636363636,0.0981697171381032
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"57194",48,0.136363636363636,0.0981697171381032
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"3815",48,0.136363636363636,0.0981697171381032
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"9445",48,0.136363636363636,0.0981697171381032
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"3248",48,0.136363636363636,0.0981697171381032
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"2182",48,0.136363636363636,0.0981697171381032
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"7184",48,0.136363636363636,0.0981697171381032
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"1719",48,0.136363636363636,0.0981697171381032
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"6098",48,0.136363636363636,0.0981697171381032
"MF","GO:0030554","adenyl nucleotide binding",48,352,59,601,0.813559322033898,1.38906009244992,3.73843928336986,8.85068510351494e-05,0.00300923293519508,0.00238502672263139,"9619",48,0.136363636363636,0.0981697171381032
"MF","GO:0004674","protein serine/threonine kinase activity",15,352,15,601,1,1.70738636363636,3.29610310628292,0.000288503563627657,0.00432732779174159,0.00342970871419767,"5592",15,0.0426136363636364,0.0249584026622296
"MF","GO:0004674","protein serine/threonine kinase activity",15,352,15,601,1,1.70738636363636,3.29610310628292,0.000288503563627657,0.00432732779174159,0.00342970871419767,"5218",15,0.0426136363636364,0.0249584026622296
"MF","GO:0004674","protein serine/threonine kinase activity",15,352,15,601,1,1.70738636363636,3.29610310628292,0.000288503563627657,0.00432732779174159,0.00342970871419767,"120892",15,0.0426136363636364,0.0249584026622296
"MF","GO:0004674","protein serine/threonine kinase activity",15,352,15,601,1,1.70738636363636,3.29610310628292,0.000288503563627657,0.00432732779174159,0.00342970871419767,"5583",15,0.0426136363636364,0.0249584026622296
"MF","GO:0004674","protein serine/threonine kinase activity",15,352,15,601,1,1.70738636363636,3.29610310628292,0.000288503563627657,0.00432732779174159,0.00342970871419767,"814",15,0.0426136363636364,0.0249584026622296
"MF","GO:0004674","protein serine/threonine kinase activity",15,352,15,601,1,1.70738636363636,3.29610310628292,0.000288503563627657,0.00432732779174159,0.00342970871419767,"23043",15,0.0426136363636364,0.0249584026622296
"MF","GO:0004674","protein serine/threonine kinase activity",15,352,15,601,1,1.70738636363636,3.29610310628292,0.000288503563627657,0.00432732779174159,0.00342970871419767,"1956",15,0.0426136363636364,0.0249584026622296
"MF","GO:0004674","protein serine/threonine kinase activity",15,352,15,601,1,1.70738636363636,3.29610310628292,0.000288503563627657,0.00432732779174159,0.00342970871419767,"57118",15,0.0426136363636364,0.0249584026622296
"MF","GO:0004674","protein serine/threonine kinase activity",15,352,15,601,1,1.70738636363636,3.29610310628292,0.000288503563627657,0.00432732779174159,0.00342970871419767,"55589",15,0.0426136363636364,0.0249584026622296
"MF","GO:0004674","protein serine/threonine kinase activity",15,352,15,601,1,1.70738636363636,3.29610310628292,0.000288503563627657,0.00432732779174159,0.00342970871419767,"5579",15,0.0426136363636364,0.0249584026622296
"MF","GO:0004674","protein serine/threonine kinase activity",15,352,15,601,1,1.70738636363636,3.29610310628292,0.000288503563627657,0.00432732779174159,0.00342970871419767,"54986",15,0.0426136363636364,0.0249584026622296
"MF","GO:0004674","protein serine/threonine kinase activity",15,352,15,601,1,1.70738636363636,3.29610310628292,0.000288503563627657,0.00432732779174159,0.00342970871419767,"5578",15,0.0426136363636364,0.0249584026622296
"MF","GO:0004674","protein serine/threonine kinase activity",15,352,15,601,1,1.70738636363636,3.29610310628292,0.000288503563627657,0.00432732779174159,0.00342970871419767,"7150",15,0.0426136363636364,0.0249584026622296
"MF","GO:0004674","protein serine/threonine kinase activity",15,352,15,601,1,1.70738636363636,3.29610310628292,0.000288503563627657,0.00432732779174159,0.00342970871419767,"659",15,0.0426136363636364,0.0249584026622296
"MF","GO:0004674","protein serine/threonine kinase activity",15,352,15,601,1,1.70738636363636,3.29610310628292,0.000288503563627657,0.00432732779174159,0.00342970871419767,"57551",15,0.0426136363636364,0.0249584026622296
"MF","GO:1901363","heterocyclic compound binding",55,352,71,601,0.774647887323944,1.32262323943662,3.43901579542457,0.000324612452175389,0.00432732779174159,0.00342970871419767,"9223",55,0.15625,0.118136439267887
"MF","GO:1901363","heterocyclic compound binding",55,352,71,601,0.774647887323944,1.32262323943662,3.43901579542457,0.000324612452175389,0.00432732779174159,0.00342970871419767,"861",55,0.15625,0.118136439267887
"MF","GO:1901363","heterocyclic compound binding",55,352,71,601,0.774647887323944,1.32262323943662,3.43901579542457,0.000324612452175389,0.00432732779174159,0.00342970871419767,"5592",55,0.15625,0.118136439267887
"MF","GO:1901363","heterocyclic compound binding",55,352,71,601,0.774647887323944,1.32262323943662,3.43901579542457,0.000324612452175389,0.00432732779174159,0.00342970871419767,"2321",55,0.15625,0.118136439267887
"MF","GO:1901363","heterocyclic compound binding",55,352,71,601,0.774647887323944,1.32262323943662,3.43901579542457,0.000324612452175389,0.00432732779174159,0.00342970871419767,"9693",55,0.15625,0.118136439267887
"MF","GO:1901363","heterocyclic compound binding",55,352,71,601,0.774647887323944,1.32262323943662,3.43901579542457,0.000324612452175389,0.00432732779174159,0.00342970871419767,"5144",55,0.15625,0.118136439267887
"MF","GO:1901363","heterocyclic compound binding",55,352,71,601,0.774647887323944,1.32262323943662,3.43901579542457,0.000324612452175389,0.00432732779174159,0.00342970871419767,"2066",55,0.15625,0.118136439267887
"MF","GO:1901363","heterocyclic compound binding",55,352,71,601,0.774647887323944,1.32262323943662,3.43901579542457,0.000324612452175389,0.00432732779174159,0.00342970871419767,"89795",55,0.15625,0.118136439267887
"MF","GO:1901363","heterocyclic compound binding",55,352,71,601,0.774647887323944,1.32262323943662,3.43901579542457,0.000324612452175389,0.00432732779174159,0.00342970871419767,"10846",55,0.15625,0.118136439267887
"MF","GO:1901363","heterocyclic compound binding",55,352,71,601,0.774647887323944,1.32262323943662,3.43901579542457,0.000324612452175389,0.00432732779174159,0.00342970871419767,"5218",55,0.15625,0.118136439267887
"MF","GO:1901363","heterocyclic compound binding",55,352,71,601,0.774647887323944,1.32262323943662,3.43901579542457,0.000324612452175389,0.00432732779174159,0.00342970871419767,"120892",55,0.15625,0.118136439267887
"MF","GO:1901363","heterocyclic compound binding",55,352,71,601,0.774647887323944,1.32262323943662,3.43901579542457,0.000324612452175389,0.00432732779174159,0.00342970871419767,"5583",55,0.15625,0.118136439267887
"MF","GO:1901363","heterocyclic compound binding",55,352,71,601,0.774647887323944,1.32262323943662,3.43901579542457,0.000324612452175389,0.00432732779174159,0.00342970871419767,"201625",55,0.15625,0.118136439267887
"MF","GO:1901363","heterocyclic compound binding",55,352,71,601,0.774647887323944,1.32262323943662,3.43901579542457,0.000324612452175389,0.00432732779174159,0.00342970871419767,"2762",55,0.15625,0.118136439267887
"MF","GO:1901363","heterocyclic compound binding",55,352,71,601,0.774647887323944,1.32262323943662,3.43901579542457,0.000324612452175389,0.00432732779174159,0.00342970871419767,"3399",55,0.15625,0.118136439267887
